
hitLocation,-10.556724, 166.751831,1
hitLocation,35.404846, 113.928833,1
hitLocation,3.767769, 140.109985,1
hitLocation,-14.492395, 147.169617,1
hitLocation,-15.114241, 138.230957,1
hitLocation,-4.016131, 96.647827,1
hitLocation,-6.572309, 145.440613,1
hitLocation,-85.415314, 45.928558,1
hitLocation,-15.253912, 177.193848,1
hitLocation,-21.901455, 143.275513,1
hitLocation,17.260065, 170.865662,1
hitLocation,6.338978, 167.563049,1
hitLocation,6.33491, 172.240051,1
hitLocation,13.306159, 182.509293,1
hitLocation,27.427849, 101.245941,1
hitLocation,8.971437, 128.027435,1
hitLocation,8.865786, 112.463631,1
hitLocation,4.063881, 125.544022,1
